t,alt_agl_m,vz_mps,vx_mps,vy_mps,wind_x_mps,wind_y_mps,wind_z_mps,aoa_deg,roll_deg,yaw_rate_dps,contact_flag,airspeed_mps,ground_speed_mps,pos_x_m,pos_y_m,heading_deg,battery_pct,gps_satellites,phase,system_status,comm_status,lift_coeff,drag_coeff,contact_force_n,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,scenario,ld_ratio
861.25,80.37,-3.887,3.351,18.633,3.35,-0.99,-0.22,10.58,0.39,-1.34,0,19.96,18.93,2997.23,18933.15,79.8,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.04,-0.049,-10.043,-0.001,0.017,-0.041,comm_blackout,4.87
861.3,80.14,-4.638,3.828,18.331,3.83,-1.12,-0.53,11.93,-1.09,-1.43,0,19.88,18.73,2997.42,18934.06,78.2,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.262,0.074,-10.151,-0.01,0.015,-0.011,comm_blackout,4.04
861.35,79.93,-4.211,3.476,18.297,3.48,-1.25,-0.08,11.94,-1.75,-0.72,0,19.98,18.62,2997.6,18934.98,79.2,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.088,-0.186,-9.934,0.023,-0.014,-0.034,comm_blackout,4.42
861.4,79.75,-3.656,3.989,18.506,3.99,-1.16,0.42,11.72,0.83,-4.69,0,20.08,18.93,2997.79,18935.9,77.8,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.179,-0.149,-9.941,0.006,0.004,-0.028,comm_blackout,5.18
861.45,79.58,-3.387,4.206,18.5,4.21,-1.21,0.3,10.6,-8.05,-1.64,0,20.05,18.97,2998.0,18936.83,77.2,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.401,-0.037,-9.789,0.021,-0.016,-0.104,comm_blackout,5.6
861.5,79.39,-3.656,4.015,18.427,4.01,-1.24,0.19,11.08,-2.93,0.38,0,20.04,18.86,2998.21,18937.75,77.7,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.177,-0.082,-9.682,0.014,0.001,-0.005,comm_blackout,5.16
861.55,79.18,-4.241,4.424,18.376,4.42,-1.17,0.43,13.44,-3.8,1.46,0,20.1,18.9,2998.43,18938.67,76.5,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.234,-0.105,-9.477,0.008,-0.016,-0.065,comm_blackout,4.46
861.6,78.96,-4.391,4.254,18.407,4.25,-1.1,0.53,14.16,-3.23,1.43,0,20.12,18.89,2998.64,18939.59,77.0,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.201,0.09,-9.766,-0.011,0.0,-0.002,comm_blackout,4.3
861.65,78.76,-4.119,4.505,18.412,4.51,-1.16,0.55,13.42,-2.66,-1.78,0,20.12,18.96,2998.86,18940.51,76.3,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.315,-0.189,-9.68,-0.023,-0.006,-0.048,comm_blackout,4.6
861.7,78.57,-3.69,4.549,18.599,4.55,-1.06,0.08,10.87,-2.66,-3.98,0,20.02,19.15,2999.09,18941.44,76.3,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.192,0.087,-9.569,0.022,0.008,-0.055,comm_blackout,5.19
861.75,78.35,-4.53,4.592,18.003,4.59,-1.48,-0.31,12.22,-0.54,0.38,0,19.93,18.58,2999.32,18942.34,75.7,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.175,-0.071,-9.513,-0.014,0.008,-0.03,comm_blackout,4.1
861.8,78.13,-4.259,4.095,18.026,4.09,-1.52,-0.48,10.95,-0.64,-1.54,0,19.9,18.49,2999.53,18943.24,77.2,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,-0.03,-0.017,-9.882,0.047,0.028,-0.082,comm_blackout,4.34
861.85,77.91,-4.394,4.34,18.105,4.34,-1.41,-0.02,12.62,-2.04,2.96,0,19.99,18.62,2999.74,18944.15,76.5,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.261,-0.133,-10.053,0.057,-0.008,-0.059,comm_blackout,4.24
861.9,77.7,-4.305,4.018,18.392,4.02,-1.14,-0.1,12.15,-0.18,-1.63,0,19.98,18.83,2999.94,18945.07,77.7,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.199,-0.043,-9.569,-0.051,0.017,-0.057,comm_blackout,4.37
861.95,77.5,-4.013,3.808,18.553,3.81,-1.04,-0.09,11.33,-0.7,-2.11,0,19.98,18.94,3000.14,18945.99,78.4,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.239,-0.086,-10.095,0.027,-0.003,-0.066,comm_blackout,4.72
862.0,77.3,-3.944,3.805,18.57,3.81,-1.04,0.04,11.48,-2.71,0.41,0,20.01,18.96,3000.33,18946.92,78.4,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.042,-0.154,-9.751,-0.041,-0.007,-0.068,comm_blackout,4.81
862.05,77.09,-4.198,4.01,18.236,4.01,-1.32,0.37,13.16,-5.28,-3.45,0,20.08,18.67,3000.53,18947.83,77.6,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.28,-0.247,-9.266,-0.024,0.014,-0.106,comm_blackout,4.45
862.1,76.89,-4.023,3.869,17.794,3.87,-1.8,0.56,13.18,-1.99,-0.03,0,20.12,18.21,3000.72,18948.72,77.7,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.206,-0.374,-9.542,0.009,0.014,-0.148,comm_blackout,4.53
862.15,76.68,-4.11,4.167,17.92,4.17,-1.65,0.36,12.88,-2.67,1.19,0,20.08,18.4,3000.93,18949.62,76.9,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.135,-0.285,-9.526,-0.034,-0.032,-0.079,comm_blackout,4.48
862.2,76.45,-4.654,4.125,17.604,4.12,-1.85,0.61,15.15,0.96,-1.72,0,20.15,18.08,3001.13,18950.5,76.8,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.218,-0.216,-10.149,0.024,-0.026,-0.11,comm_blackout,3.88
862.25,76.25,-3.924,4.175,17.72,4.18,-1.89,0.75,13.41,-3.13,-2.1,0,20.16,18.21,3001.34,18951.39,76.7,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.334,-0.087,-9.71,-0.02,0.012,-0.06,comm_blackout,4.64
862.3,76.08,-3.484,3.908,17.571,3.91,-2.12,0.7,12.01,-6.14,-4.61,0,20.13,18.0,3001.54,18952.26,77.5,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.192,-0.225,-9.713,0.028,-0.023,-0.101,comm_blackout,5.17
862.35,75.89,-3.88,3.683,17.492,3.68,-2.13,0.64,12.97,-0.62,1.03,0,20.13,17.88,3001.72,18953.14,78.1,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.399,-0.172,-9.803,0.014,0.018,-0.129,comm_blackout,4.61
862.4,75.7,-3.638,3.557,17.58,3.56,-2.09,0.4,11.61,-3.63,-2.28,0,20.08,17.94,3001.9,18954.02,78.6,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.29,-0.173,-10.101,0.019,0.045,-0.147,comm_blackout,4.93
862.45,75.49,-4.333,3.464,17.27,3.46,-2.25,0.34,13.45,-3.37,-2.17,0,20.08,17.61,3002.07,18954.88,78.7,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.218,-0.138,-10.028,-0.026,0.011,-0.07,comm_blackout,4.06
862.5,75.26,-4.567,3.357,17.12,3.36,-2.35,-0.33,12.26,-4.74,0.77,0,19.93,17.45,3002.24,18955.74,78.9,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,-0.094,-0.158,-9.816,-0.069,0.017,-0.124,comm_blackout,3.82
862.55,75.07,-3.806,3.302,17.347,3.3,-2.29,-0.61,9.24,-1.67,0.33,0,19.89,17.66,3002.41,18956.61,79.2,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.255,-0.288,-9.669,0.008,-0.029,-0.076,comm_blackout,4.64
862.6,74.84,-4.614,2.685,17.582,2.69,-1.88,-1.32,9.6,-6.94,-0.71,0,19.74,17.79,3002.54,18957.48,81.3,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,-0.018,-0.298,-10.025,0.05,-0.009,-0.177,comm_blackout,3.86
862.65,74.62,-4.302,3.07,18.134,3.07,-1.4,-1.83,7.22,-5.68,0.15,0,19.69,18.39,3002.69,18958.39,80.4,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.401,0.002,-9.619,0.039,-0.053,-0.087,comm_blackout,4.27
862.7,74.4,-4.533,3.197,18.552,3.2,-0.93,-1.42,9.09,-1.38,-0.61,0,19.73,18.82,3002.85,18959.32,80.2,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.325,-0.159,-9.778,0.057,-0.002,-0.08,comm_blackout,4.15
862.75,74.19,-4.123,2.93,18.709,2.93,-0.86,-1.6,7.35,-2.04,-1.55,0,19.73,18.94,3003.0,18960.25,81.1,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.304,0.002,-9.703,0.029,-0.017,-0.002,comm_blackout,4.59
862.8,73.97,-4.459,2.899,18.104,2.9,-1.39,-1.36,9.04,-2.34,2.53,0,19.74,18.33,3003.15,18961.16,80.9,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.274,-0.075,-9.92,0.054,0.006,-0.13,comm_blackout,4.11
862.85,73.76,-4.075,3.199,17.522,3.2,-2.06,-1.39,7.81,-3.38,0.12,0,19.76,17.81,3003.31,18962.04,79.7,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.211,-0.192,-10.075,-0.015,0.013,-0.072,comm_blackout,4.37
862.9,73.54,-4.429,3.194,17.681,3.19,-1.82,-1.59,8.28,-3.5,-1.56,0,19.71,17.97,3003.46,18962.92,79.8,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.203,-0.217,-9.604,0.012,-0.0,-0.079,comm_blackout,4.06
862.95,73.32,-4.456,3.495,17.441,3.49,-2.06,-1.42,8.86,0.47,1.76,0,19.73,17.79,3003.64,18963.79,78.7,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.093,-0.017,-9.738,0.016,-0.029,-0.058,comm_blackout,3.99
863.0,73.11,-4.203,2.883,17.893,2.88,-1.66,-1.05,9.16,-3.2,-2.08,0,19.81,18.12,3003.78,18964.69,80.8,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.259,-0.118,-9.978,0.003,0.006,-0.048,comm_blackout,4.31
863.05,72.89,-4.469,2.813,17.524,2.81,-1.97,-1.34,9.13,-1.41,0.99,0,19.74,17.75,3003.92,18965.56,80.9,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.167,-0.28,-9.433,0.028,-0.014,-0.143,comm_blackout,3.97
863.1,72.67,-4.268,2.714,17.376,2.71,-2.16,-0.81,10.04,-5.46,-1.11,0,19.84,17.59,3004.06,18966.43,81.1,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.235,-0.186,-9.742,0.001,-0.034,-0.12,comm_blackout,4.12
863.15,72.46,-4.189,2.752,16.945,2.75,-2.61,-0.57,10.47,-3.62,0.24,0,19.89,17.17,3004.2,18967.28,80.8,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.139,-0.262,-9.895,0.011,0.009,-0.137,comm_blackout,4.1
863.2,72.26,-3.967,2.832,17.146,2.83,-2.46,-1.07,8.41,-2.97,1.71,0,19.82,17.38,3004.34,18968.14,80.6,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.14,-0.21,-9.922,0.021,-0.016,-0.074,comm_blackout,4.38
863.25,72.07,-3.871,2.489,17.378,2.49,-2.24,-0.43,9.94,-3.12,0.64,0,19.92,17.55,3004.46,18969.0,81.8,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.302,-0.359,-9.845,-0.017,-0.008,-0.107,comm_blackout,4.53
863.3,71.87,-4.045,2.633,17.427,2.63,-2.16,-0.18,11.17,-3.53,0.86,0,19.96,17.63,3004.6,18969.88,81.4,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.07,-0.114,-9.835,0.045,0.005,-0.114,comm_blackout,4.36
863.35,71.65,-4.293,2.91,17.859,2.91,-1.67,-0.27,11.65,-3.85,-1.21,0,19.94,18.09,3004.74,18970.77,80.7,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.131,-0.211,-9.779,-0.036,-0.04,-0.075,comm_blackout,4.21
863.4,71.45,-4.084,2.458,18.417,2.46,-1.16,-0.27,11.02,3.22,-3.77,0,19.95,18.58,3004.86,18971.69,82.4,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.159,-0.179,-9.781,0.025,0.0,-0.075,comm_blackout,4.55
863.45,71.26,-3.837,2.036,18.012,2.04,-1.62,-0.41,9.91,-2.21,2.35,0,19.93,18.13,3004.97,18972.59,83.5,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.122,-0.219,-9.738,-0.026,0.049,-0.057,comm_blackout,4.73
863.5,71.04,-4.308,1.877,17.617,1.88,-1.91,-0.19,11.92,-4.59,-0.81,0,19.96,17.72,3005.06,18973.47,83.9,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.354,-0.223,-9.769,0.014,-0.009,-0.105,comm_blackout,4.11
863.55,70.84,-4.154,1.978,17.655,1.98,-1.91,-0.19,11.44,-3.02,1.06,0,19.96,17.77,3005.16,18974.35,83.6,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.165,-0.262,-9.75,-0.014,0.012,-0.102,comm_blackout,4.28
863.6,70.64,-3.852,2.199,17.617,2.2,-2.01,0.56,12.68,-3.48,2.08,0,20.12,17.75,3005.27,18975.23,82.9,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.123,-0.159,-9.994,-0.063,-0.012,-0.059,comm_blackout,4.61
863.65,70.47,-3.443,1.903,17.842,1.9,-1.86,1.05,12.84,-2.61,-0.82,0,20.21,17.94,3005.36,18976.13,83.9,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.272,-0.123,-9.905,0.003,-0.008,-0.064,comm_blackout,5.21
863.7,70.26,-4.237,1.786,17.483,1.79,-2.06,1.12,15.31,-6.25,-0.5,0,20.27,17.57,3005.45,18977.0,84.2,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.278,-0.261,-9.781,-0.018,-0.003,-0.071,comm_blackout,4.15
863.75,70.06,-4.015,1.893,17.461,1.89,-2.13,0.77,13.73,-5.56,1.99,0,20.17,17.56,3005.55,18977.87,83.8,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.23,-0.305,-10.061,-0.016,0.004,-0.1,comm_blackout,4.37
863.8,69.88,-3.576,2.409,17.546,2.41,-2.13,1.18,13.58,-4.75,0.12,0,20.24,17.71,3005.67,18978.75,82.2,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.334,-0.235,-9.497,-0.036,-0.027,-0.067,comm_blackout,4.95
863.85,69.66,-4.384,2.405,17.281,2.4,-2.23,0.79,14.86,-5.29,1.38,0,20.19,17.45,3005.79,18979.62,82.1,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.172,-0.253,-9.623,-0.053,0.012,-0.164,comm_blackout,3.98
863.9,69.44,-4.459,2.871,17.094,2.87,-2.4,0.92,15.43,-6.67,0.9,0,20.23,17.33,3005.93,18980.47,80.5,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.192,-0.226,-9.488,-0.005,-0.02,-0.073,comm_blackout,3.89
863.95,69.23,-4.185,2.662,16.811,2.66,-2.75,0.84,14.4,-1.85,-0.45,0,20.19,17.02,3006.06,18981.31,81.0,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.124,-0.267,-10.128,0.025,-0.004,-0.111,comm_blackout,4.07
864.0,69.02,-4.087,2.715,16.823,2.72,-2.76,0.6,13.47,-2.9,-0.2,0,20.13,17.04,3006.2,18982.15,80.8,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.252,-0.352,-9.905,-0.008,0.019,-0.141,comm_blackout,4.17
864.05,68.8,-4.477,3.038,16.914,3.04,-2.58,0.54,14.43,-6.06,-4.14,0,20.13,17.18,3006.35,18983.0,79.8,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.13,-0.254,-9.674,0.067,0.016,-0.11,comm_blackout,3.84
864.1,68.59,-4.241,2.913,17.224,2.91,-2.32,0.14,12.64,-2.81,-1.36,0,20.03,17.47,3006.5,18983.86,80.4,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.059,-0.277,-9.668,-0.016,0.021,-0.087,comm_blackout,4.12
864.15,68.39,-3.912,2.914,17.168,2.91,-2.45,-0.02,11.22,-2.78,-2.78,0,20.0,17.41,3006.64,18984.72,80.4,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.141,-0.109,-9.685,0.002,-0.026,-0.117,comm_blackout,4.45
864.2,68.17,-4.535,2.703,16.6,2.7,-2.88,0.12,13.43,-4.15,-0.37,0,20.03,16.82,3006.78,18985.55,80.8,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.122,-0.273,-9.829,0.014,0.001,-0.137,comm_blackout,3.71
864.25,67.92,-4.884,2.554,16.971,2.55,-2.42,0.32,15.03,-0.95,-2.56,0,20.08,17.16,3006.91,18986.4,81.4,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.009,-0.264,-10.015,0.005,0.019,-0.147,comm_blackout,3.51
864.3,67.72,-4.039,2.417,17.466,2.42,-2.12,0.28,12.45,-3.47,-0.76,0,20.06,17.63,3007.03,18987.27,82.1,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.299,-0.308,-9.946,0.007,0.01,-0.07,comm_blackout,4.36
864.35,67.52,-3.877,2.173,17.443,2.17,-2.18,0.16,11.62,-3.74,-3.81,0,20.03,17.58,3007.14,18988.14,82.9,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.145,-0.229,-9.635,0.013,0.003,-0.068,comm_blackout,4.53
864.4,67.34,-3.748,2.349,17.327,2.35,-2.32,0.31,11.66,-0.67,0.22,0,20.06,17.49,3007.25,18989.01,82.3,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.186,-0.271,-9.997,-0.064,-0.005,-0.129,comm_blackout,4.67
864.45,67.15,-3.816,2.619,17.075,2.62,-2.56,0.42,12.17,-1.49,4.02,0,20.08,17.27,3007.38,18989.86,81.3,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.271,-0.286,-10.08,0.04,0.012,-0.081,comm_blackout,4.53
864.5,66.93,-4.268,2.857,17.046,2.86,-2.49,-0.13,11.97,-3.7,1.68,0,19.97,17.28,3007.53,18990.71,80.5,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,-0.052,-0.174,-9.984,0.006,0.016,-0.133,comm_blackout,4.05
864.55,66.72,-4.33,2.699,17.241,2.7,-2.28,-0.24,11.84,-3.13,0.46,0,19.95,17.45,3007.66,18991.58,81.1,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.091,-0.209,-9.84,0.022,-0.031,-0.158,comm_blackout,4.03
864.6,66.54,-3.467,2.894,17.909,2.89,-1.79,0.35,10.96,-2.27,-0.52,0,20.06,18.14,3007.81,18992.47,80.8,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.162,-0.148,-9.987,-0.053,0.001,-0.103,comm_blackout,5.23
864.65,66.34,-4.109,2.86,17.629,2.86,-1.94,0.52,13.31,-0.37,-2.36,0,20.11,17.86,3007.95,18993.35,80.8,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.279,-0.216,-9.726,0.015,0.037,-0.119,comm_blackout,4.35
864.7,66.16,-3.535,2.711,17.99,2.71,-1.7,0.6,11.87,-3.07,-1.03,0,20.11,18.19,3008.09,18994.25,81.4,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.286,-0.258,-9.637,0.043,-0.009,-0.144,comm_blackout,5.15
864.75,65.94,-4.387,2.191,18.346,2.19,-1.17,0.52,14.12,0.3,2.8,0,20.12,18.48,3008.2,18995.17,83.2,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.096,-0.052,-9.735,-0.017,0.01,-0.099,comm_blackout,4.21
864.8,65.74,-4.133,1.809,18.418,1.81,-1.15,0.09,12.18,-5.25,1.28,0,20.02,18.51,3008.29,18996.09,84.4,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.317,-0.263,-9.542,-0.052,0.001,-0.058,comm_blackout,4.48
864.85,65.53,-4.094,2.136,18.18,2.14,-1.4,-0.08,11.6,-1.52,1.92,0,19.98,18.3,3008.39,18997.0,83.3,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.128,-0.116,-9.78,0.003,-0.018,-0.056,comm_blackout,4.47
864.9,65.33,-4.006,2.402,18.071,2.4,-1.52,0.07,11.74,0.39,-1.17,0,20.01,18.23,3008.51,18997.9,82.4,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.216,-0.241,-9.799,0.047,0.035,-0.107,comm_blackout,4.55
864.95,65.16,-3.424,2.746,18.133,2.75,-1.57,-0.04,9.74,-0.23,1.02,0,19.99,18.34,3008.65,18998.81,81.4,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.208,-0.102,-9.601,0.009,0.004,-0.05,comm_blackout,5.36
865.0,64.98,-3.53,2.499,18.168,2.5,-1.52,-0.05,10.03,-2.75,-2.7,0,19.99,18.34,3008.77,18999.72,82.2,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.077,-0.158,-9.981,0.013,-0.014,-0.066,comm_blackout,5.2
865.05,64.8,-3.631,2.527,17.867,2.53,-1.8,-0.28,9.67,-5.59,0.86,0,19.95,18.04,3008.9,19000.61,81.9,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.294,-0.192,-9.555,0.029,0.004,-0.104,comm_blackout,4.97
865.1,64.6,-4.104,2.857,17.82,2.86,-1.75,-0.31,10.96,1.03,0.35,0,19.94,18.05,3009.04,19001.5,80.9,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.121,-0.202,-9.966,-0.037,-0.014,-0.079,comm_blackout,4.4
865.15,64.4,-3.859,2.716,18.329,2.72,-1.3,-0.37,10.09,-0.13,-0.21,0,19.93,18.53,3009.18,19002.42,81.6,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.119,-0.104,-9.699,0.015,-0.005,-0.066,comm_blackout,4.8
865.2,64.22,-3.712,2.629,18.297,2.63,-1.36,-0.43,9.47,-1.89,0.6,0,19.92,18.49,3009.31,19003.33,81.8,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.231,-0.155,-10.001,-0.037,-0.036,-0.038,comm_blackout,4.98
865.25,64.03,-3.695,2.611,18.831,2.61,-0.82,-0.66,8.78,-0.22,-0.27,0,19.89,19.01,3009.44,19004.27,82.1,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.38,-0.048,-10.101,-0.0,0.027,-0.073,comm_blackout,5.14
865.3,63.84,-3.88,3.154,18.733,3.15,-0.89,-0.05,11.05,0.02,2.58,0,19.99,19.0,3009.6,19005.21,80.4,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.195,-0.095,-9.595,0.021,0.045,-0.061,comm_blackout,4.9
865.35,63.64,-4.062,2.908,18.891,2.91,-0.69,0.55,13.24,-0.1,1.18,0,20.12,19.11,3009.74,19006.16,81.2,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,-0.011,-0.083,-9.617,-0.021,0.036,-0.022,comm_blackout,4.7
865.4,63.43,-4.038,3.077,18.616,3.08,-0.97,0.83,13.96,-1.34,-2.67,0,20.18,18.87,3009.9,19007.09,80.6,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.23,-0.13,-9.991,0.001,0.003,-0.046,comm_blackout,4.67
865.45,63.24,-3.949,3.115,18.841,3.11,-0.77,1.03,14.24,-4.22,1.46,0,20.23,19.1,3010.05,19008.03,80.6,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.218,-0.201,-9.723,0.002,0.011,-0.063,comm_blackout,4.84
865.5,63.04,-4.009,3.103,18.765,3.1,-0.83,0.61,13.25,-2.25,-1.9,0,20.13,19.02,3010.21,19008.97,80.6,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.045,-0.052,-9.391,-0.066,0.022,-0.03,comm_blackout,4.74
865.55,62.82,-4.353,2.953,18.768,2.95,-0.75,0.52,14.01,3.34,-0.76,0,20.12,19.0,3010.36,19009.91,81.1,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.197,0.03,-9.857,0.061,0.01,-0.034,comm_blackout,4.36
865.6,62.6,-4.363,3.561,18.851,3.56,-0.67,0.59,14.25,-2.48,-1.49,0,20.14,19.18,3010.54,19010.85,79.3,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.141,-0.056,-9.851,-0.06,0.005,-0.006,comm_blackout,4.4
865.65,62.41,-3.739,3.581,18.895,3.58,-0.75,0.04,10.9,-0.94,1.19,0,20.01,19.23,3010.71,19011.79,79.3,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.31,-0.055,-9.641,0.052,-0.0,-0.049,comm_blackout,5.14
865.7,62.22,-3.816,3.732,19.11,3.73,-0.52,0.06,11.16,-1.46,1.28,0,20.01,19.47,3010.9,19012.75,78.9,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,-0.109,-0.091,-9.977,0.032,-0.006,-0.065,comm_blackout,5.1
865.75,62.02,-4.085,3.395,18.374,3.4,-1.2,0.18,12.28,-1.93,-2.23,0,20.04,18.68,3011.07,19013.67,79.5,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.214,-0.088,-9.889,-0.022,-0.017,-0.001,comm_blackout,4.57
865.8,61.84,-3.568,3.676,18.179,3.68,-1.5,0.55,11.82,1.79,-4.39,0,20.11,18.55,3011.25,19014.58,78.6,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.049,-0.151,-9.881,-0.034,-0.018,-0.07,comm_blackout,5.2
865.85,61.63,-4.275,3.862,17.378,3.86,-2.16,0.44,13.58,-0.08,-3.0,0,20.1,17.8,3011.45,19015.44,77.5,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,-0.013,-0.284,-9.795,-0.008,-0.006,-0.114,comm_blackout,4.16
865.9,61.43,-3.937,4.055,17.625,4.06,-1.98,0.04,11.46,-0.89,-0.66,0,20.01,18.09,3011.65,19016.33,77.0,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.283,-0.245,-9.743,-0.049,-0.005,-0.143,comm_blackout,4.59
865.95,61.23,-3.921,4.081,17.753,4.08,-1.86,0.4,12.43,-3.8,0.7,0,20.08,18.22,3011.85,19017.21,77.1,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.129,-0.04,-10.001,0.021,0.013,-0.042,comm_blackout,4.65
866.0,61.06,-3.48,4.207,17.337,4.21,-2.36,0.58,11.64,-3.48,-2.29,0,20.11,17.84,3012.06,19018.08,76.4,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.193,-0.268,-10.116,0.007,0.037,-0.117,comm_blackout,5.13
866.05,60.87,-3.789,3.652,17.428,3.65,-2.21,0.85,13.31,-4.49,-0.52,0,20.18,17.81,3012.25,19018.95,78.2,5.0,8,final_approach,nominal,restored,0.8,0.15,0.0,0.287,-0.197,-9.745,0.015,-0.025,-0.068,comm_blackout,4.7
