t,alt_agl_m,vz_mps,vx_mps,vy_mps,wind_x_mps,wind_y_mps,wind_z_mps,aoa_deg,roll_deg,yaw_rate_dps,contact_flag,airspeed_mps,ground_speed_mps,pos_x_m,pos_y_m,heading_deg,battery_pct,gps_satellites,phase,system_status,comm_status,lift_coeff,drag_coeff,contact_force_n,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,scenario,ld_ratio
666.5,1001.09,-5.829,2.666,24.889,2.67,0.58,-0.7,11.92,1.55,-2.67,0,24.85,25.03,2015.18,16825.38,83.9,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.169,0.096,-9.647,-0.035,0.002,-0.014,normal_descent,4.29
666.55,1000.77,-6.327,2.871,24.742,2.87,0.56,-0.63,13.25,0.75,0.22,0,24.85,24.91,2015.32,16826.62,83.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.119,0.109,-10.087,-0.008,-0.006,0.034,normal_descent,3.94
666.6,1000.46,-6.344,2.487,24.745,2.49,0.56,-0.6,13.35,-3.04,-2.31,0,24.85,24.87,2015.45,16827.85,84.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.107,-0.113,-9.509,0.008,0.013,0.025,normal_descent,3.92
666.65,1000.16,-5.901,2.773,24.814,2.77,0.52,-0.39,12.77,-2.33,0.25,0,24.91,24.97,2015.59,16829.1,83.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,-0.052,-0.079,-9.784,0.01,-0.012,0.067,normal_descent,4.23
666.7,999.86,-6.069,2.675,24.934,2.68,0.68,-0.42,13.1,-1.91,0.68,0,24.9,25.08,2015.72,16830.34,83.9,5.0,8,descent,nominal,active,0.8,0.15,0.0,-0.069,0.064,-9.692,-0.045,0.015,0.03,normal_descent,4.13
666.75,999.59,-5.411,2.737,22.2,2.74,0.88,0.19,14.73,-0.05,-2.13,0,22.05,22.37,2015.86,16831.45,83.0,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.243,0.007,-10.23,0.016,-0.013,-0.045,normal_descent,4.13
666.8,999.37,-4.389,2.506,22.363,2.51,0.81,0.15,11.9,5.48,0.23,0,22.03,22.5,2015.98,16832.57,83.6,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.215,0.167,-9.744,-0.018,-0.014,0.016,normal_descent,5.13
666.85,999.12,-4.934,2.537,21.823,2.54,0.38,0.51,14.24,4.45,-2.79,0,22.12,21.97,2016.11,16833.66,83.4,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.091,0.026,-9.763,-0.042,-0.007,0.027,normal_descent,4.45
666.9,998.88,-4.774,2.818,21.642,2.82,0.17,0.53,13.88,2.42,2.79,0,22.12,21.82,2016.25,16834.74,82.6,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.316,0.127,-10.041,0.004,0.041,-0.021,normal_descent,4.57
666.95,998.66,-4.446,2.56,21.709,2.56,0.16,0.68,13.37,-0.54,3.77,0,22.15,21.86,2016.38,16835.83,83.3,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.255,-0.145,-9.465,-0.022,-0.022,0.048,normal_descent,4.92
667.0,998.41,-5.054,2.593,21.571,2.59,0.16,0.34,14.15,2.54,1.58,0,22.08,21.73,2016.51,16836.91,83.1,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.272,0.092,-9.66,0.019,0.025,-0.006,normal_descent,4.3
667.05,998.16,-5.033,2.495,21.576,2.5,0.16,0.04,13.32,2.37,1.99,0,22.01,21.72,2016.63,16837.99,83.4,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.272,0.039,-9.812,0.009,0.031,0.013,normal_descent,4.32
667.1,997.9,-5.181,2.786,21.686,2.79,0.3,0.14,13.96,-1.52,0.26,0,22.03,21.86,2016.77,16839.07,82.7,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.179,-0.095,-10.245,-0.04,0.008,-0.004,normal_descent,4.22
667.15,997.64,-5.2,3.036,21.998,3.04,0.62,0.37,14.6,1.75,0.17,0,22.09,22.21,2016.92,16840.17,82.1,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.258,-0.016,-9.775,0.004,0.009,0.029,normal_descent,4.27
667.2,997.4,-4.647,2.787,22.178,2.79,0.67,0.37,13.14,-1.35,0.34,0,22.08,22.35,2017.06,16841.28,82.8,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.121,0.012,-9.96,0.02,-0.02,0.001,normal_descent,4.81
667.25,997.13,-5.386,2.7,22.116,2.7,0.79,0.52,15.47,1.77,1.59,0,22.13,22.28,2017.2,16842.39,83.0,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.393,0.056,-9.673,0.009,-0.008,0.018,normal_descent,4.14
667.3,996.88,-5.088,2.692,22.523,2.69,1.12,0.86,15.52,3.25,1.24,0,22.21,22.68,2017.33,16843.51,83.2,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.163,0.136,-9.641,-0.001,-0.011,0.063,normal_descent,4.46
667.35,996.63,-4.983,2.432,22.603,2.43,1.17,0.69,14.83,4.37,-2.14,0,22.17,22.73,2017.45,16844.64,83.9,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.237,0.067,-9.894,0.055,0.005,-0.017,normal_descent,4.56
667.4,996.37,-5.249,2.456,22.766,2.46,1.4,0.7,15.56,0.2,2.22,0,22.18,22.9,2017.58,16845.78,83.8,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.034,0.178,-9.901,-0.008,-0.011,0.041,normal_descent,4.36
667.45,996.11,-5.244,2.215,22.575,2.21,1.21,0.62,15.35,2.91,1.66,0,22.16,22.68,2017.69,16846.91,84.4,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.248,0.146,-9.846,-0.026,-0.021,0.088,normal_descent,4.32
667.5,995.86,-4.925,2.356,22.653,2.36,1.21,0.4,13.96,2.41,0.82,0,22.09,22.78,2017.8,16848.04,84.1,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.378,0.005,-10.077,0.015,0.007,0.121,normal_descent,4.63
667.55,995.63,-4.696,2.956,22.823,2.96,1.33,0.08,12.53,1.05,2.35,0,22.02,23.01,2017.95,16849.18,82.6,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.413,0.142,-9.772,-0.066,-0.015,0.038,normal_descent,4.9
667.6,995.35,-5.552,2.479,22.932,2.48,1.64,0.18,15.08,2.58,-0.89,0,22.05,23.07,2018.08,16850.33,83.8,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.186,0.213,-9.869,-0.032,-0.026,0.083,normal_descent,4.16
667.65,995.11,-4.764,2.688,22.719,2.69,1.24,0.42,13.57,0.2,-0.06,0,22.1,22.88,2018.21,16851.47,83.3,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.181,0.079,-9.695,-0.013,-0.039,0.045,normal_descent,4.8
667.7,994.87,-4.881,2.509,22.957,2.51,1.51,0.41,13.85,6.97,4.15,0,22.09,23.09,2018.34,16852.61,83.8,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.251,0.105,-9.543,0.025,-0.027,0.067,normal_descent,4.73
667.75,994.62,-4.953,2.806,22.815,2.81,1.38,0.6,14.53,2.97,-2.7,0,22.14,22.99,2018.48,16853.75,83.0,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.08,0.016,-9.376,0.017,-0.014,0.09,normal_descent,4.64
667.8,994.37,-4.907,2.99,23.19,2.99,1.74,0.46,14.05,6.54,-3.19,0,22.11,23.38,2018.63,16854.91,82.7,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.006,0.104,-9.97,-0.015,0.001,0.094,normal_descent,4.76
667.85,994.09,-5.678,2.891,22.645,2.89,1.39,0.32,15.75,1.79,1.73,0,22.08,22.83,2018.77,16856.05,82.7,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.012,0.263,-9.463,-0.001,0.037,0.146,normal_descent,4.02
667.9,993.82,-5.427,2.755,22.988,2.76,1.67,0.44,15.38,2.82,-1.1,0,22.11,23.15,2018.91,16857.19,83.2,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.198,0.197,-9.629,0.036,-0.005,0.072,normal_descent,4.27
667.95,993.56,-5.118,2.957,23.11,2.96,1.71,0.7,15.22,3.8,0.97,0,22.17,23.3,2019.06,16858.35,82.7,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.156,0.301,-9.918,-0.019,-0.029,0.012,normal_descent,4.55
668.0,993.32,-4.841,2.94,23.067,2.94,1.61,0.72,14.53,5.24,1.23,0,22.17,23.25,2019.2,16859.5,82.7,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.325,0.22,-9.474,0.017,-0.012,0.153,normal_descent,4.8
668.05,993.08,-4.81,3.071,22.781,3.07,1.31,0.68,14.34,3.49,2.17,0,22.16,22.99,2019.36,16860.64,82.3,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.211,0.223,-9.854,0.013,0.036,0.073,normal_descent,4.78
668.1,992.83,-5.03,3.094,22.674,3.09,1.26,0.35,14.1,2.32,-0.38,0,22.08,22.88,2019.51,16861.78,82.2,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.183,0.055,-9.752,0.035,0.04,0.05,normal_descent,4.55
668.15,992.56,-5.336,3.111,22.114,3.11,0.77,0.49,15.28,0.58,0.66,0,22.13,22.33,2019.67,16862.88,82.0,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.15,0.039,-10.151,-0.032,0.014,0.048,normal_descent,4.18
668.2,992.3,-5.266,2.654,22.341,2.65,0.98,0.66,15.49,-0.87,2.48,0,22.17,22.5,2019.8,16864.0,83.2,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.174,0.199,-10.058,0.026,-0.015,0.035,normal_descent,4.27
668.25,992.06,-4.706,2.619,22.406,2.62,0.92,0.9,14.63,-1.17,1.33,0,22.21,22.56,2019.93,16865.12,83.3,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.212,0.073,-10.199,0.038,-0.022,0.059,normal_descent,4.79
668.3,991.81,-5.135,2.467,21.865,2.47,0.47,0.74,15.37,2.07,4.78,0,22.19,22.0,2020.05,16866.21,83.6,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.017,0.06,-9.74,0.007,-0.013,-0.005,normal_descent,4.28
668.35,991.55,-5.108,2.651,21.818,2.65,0.42,0.66,15.09,2.04,1.46,0,22.16,21.98,2020.19,16867.3,83.1,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.133,0.084,-10.201,-0.078,-0.005,0.053,normal_descent,4.3
668.4,991.33,-4.426,3.005,21.958,3.0,0.41,0.51,12.9,-0.26,1.02,0,22.11,22.16,2020.34,16868.4,82.2,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.024,0.043,-9.472,0.034,0.026,0.022,normal_descent,5.01
668.45,991.09,-4.755,2.971,22.093,2.97,0.61,0.35,13.37,-1.89,4.15,0,22.08,22.29,2020.49,16869.51,82.3,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.209,0.016,-9.787,0.008,-0.0,0.007,normal_descent,4.69
668.5,990.85,-4.786,2.93,22.341,2.93,0.87,0.33,13.41,1.03,-1.21,0,22.07,22.53,2020.63,16870.62,82.5,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.341,0.036,-10.027,-0.036,-0.007,-0.018,normal_descent,4.71
668.55,990.59,-5.13,3.053,22.394,3.05,1.0,-0.06,13.32,3.59,4.83,0,21.98,22.6,2020.78,16871.74,82.2,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.3,0.043,-10.239,-0.066,0.02,0.061,normal_descent,4.41
668.6,990.34,-5.114,3.342,22.233,3.34,0.84,-0.19,12.96,-0.2,2.3,0,21.96,22.48,2020.95,16872.85,81.5,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.287,-0.025,-10.159,-0.04,-0.019,0.008,normal_descent,4.4
668.65,990.1,-4.881,3.222,22.41,3.22,0.96,0.2,13.31,6.28,-0.45,0,22.04,22.64,2021.11,16873.98,81.8,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.247,0.173,-9.864,0.022,0.018,-0.018,normal_descent,4.64
668.7,989.84,-5.17,3.185,22.762,3.18,1.38,-0.22,13.03,2.34,-0.81,0,21.95,22.98,2021.27,16875.11,82.0,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.272,0.113,-9.684,-0.019,-0.003,0.048,normal_descent,4.44
668.75,989.59,-4.973,3.266,23.263,3.27,1.83,-0.16,12.65,2.77,0.35,0,21.96,23.49,2021.44,16876.28,82.0,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.148,0.128,-9.984,-0.016,-0.014,0.128,normal_descent,4.72
668.8,989.34,-4.951,3.487,23.005,3.49,1.57,-0.18,12.54,2.81,-1.03,0,21.96,23.27,2021.61,16877.43,81.4,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.376,0.06,-9.976,0.02,-0.01,0.064,normal_descent,4.7
668.85,989.1,-4.828,3.946,22.674,3.95,1.21,-0.41,11.64,2.31,0.55,0,21.91,23.01,2021.81,16878.56,80.1,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.396,0.068,-9.847,-0.044,0.03,0.083,normal_descent,4.77
668.9,988.84,-5.174,3.827,22.707,3.83,1.32,-0.62,12.03,0.7,2.64,0,21.86,23.03,2022.0,16879.7,80.4,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.355,0.252,-9.642,0.014,0.018,0.121,normal_descent,4.45
668.95,988.57,-5.426,3.825,22.684,3.82,1.36,-0.42,13.21,2.24,-0.76,0,21.9,23.0,2022.19,16880.83,80.4,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.075,0.114,-9.723,0.013,0.0,0.077,normal_descent,4.24
669.0,988.32,-5.051,3.451,22.694,3.45,1.28,-0.48,12.05,1.31,0.41,0,21.89,22.95,2022.36,16881.96,81.4,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.11,0.12,-9.891,0.032,0.024,-0.006,normal_descent,4.54
669.05,988.07,-4.977,3.381,22.547,3.38,1.12,-0.25,12.43,0.4,-0.7,0,21.94,22.8,2022.53,16883.09,81.5,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.253,0.218,-9.926,-0.04,0.022,0.063,normal_descent,4.58
669.1,987.8,-5.431,3.305,22.352,3.31,1.03,-0.65,12.64,4.97,0.5,0,21.85,22.6,2022.7,16884.21,81.6,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.054,0.085,-9.677,-0.056,-0.013,0.066,normal_descent,4.16
669.15,987.54,-5.1,3.437,22.349,3.44,0.95,-0.95,10.96,2.11,2.51,0,21.8,22.61,2022.87,16885.33,81.3,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.169,0.16,-9.619,-0.025,-0.045,0.039,normal_descent,4.43
669.2,987.32,-4.477,3.785,22.5,3.78,0.96,-0.81,9.67,4.23,0.97,0,21.85,22.82,2023.06,16886.45,80.5,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.069,0.188,-9.549,-0.056,0.008,0.057,normal_descent,5.1
669.25,987.07,-4.934,3.847,22.298,3.85,0.86,-0.99,10.43,0.03,3.14,0,21.8,22.63,2023.25,16887.57,80.2,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.176,0.046,-9.807,0.087,0.012,0.02,normal_descent,4.59
669.3,986.82,-5.018,4.003,22.029,4.0,0.61,-0.97,10.69,2.14,0.15,0,21.8,22.39,2023.45,16888.67,79.7,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.17,0.136,-9.765,0.013,0.014,0.028,normal_descent,4.46
669.35,986.59,-4.56,3.778,22.012,3.78,0.49,-0.97,9.47,0.09,2.95,0,21.82,22.33,2023.64,16889.77,80.3,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.099,-0.054,-9.846,0.05,0.007,0.031,normal_descent,4.9
669.4,986.32,-5.382,3.455,21.85,3.46,0.52,-0.8,12.13,2.59,4.09,0,21.82,22.12,2023.81,16890.86,81.0,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.102,0.013,-9.809,0.046,-0.033,0.043,normal_descent,4.11
669.45,986.05,-5.398,3.17,21.713,3.17,0.39,-1.05,11.52,1.46,0.89,0,21.77,21.94,2023.97,16891.95,81.7,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.315,0.071,-9.792,0.014,0.024,-0.056,normal_descent,4.06
669.5,985.81,-4.818,2.809,21.87,2.81,0.4,-1.19,9.59,3.29,-2.48,0,21.77,22.05,2024.11,16893.04,82.7,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.329,0.051,-9.847,0.01,-0.024,0.06,normal_descent,4.58
669.55,985.58,-4.64,3.203,21.785,3.2,0.28,-1.31,8.8,-0.73,-0.95,0,21.76,22.02,2024.27,16894.13,81.6,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.109,0.09,-9.448,-0.017,0.011,0.032,normal_descent,4.75
669.6,985.33,-4.999,3.223,21.585,3.22,0.16,-1.28,9.85,0.05,5.47,0,21.74,21.82,2024.43,16895.21,81.5,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.234,0.027,-9.361,-0.025,0.033,0.023,normal_descent,4.36
669.65,985.08,-4.903,2.94,21.723,2.94,0.28,-0.9,10.58,1.34,1.84,0,21.82,21.92,2024.58,16896.3,82.3,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.254,0.084,-9.866,-0.002,-0.016,-0.01,normal_descent,4.47
669.7,984.83,-5.188,2.844,22.05,2.84,0.67,-1.05,10.96,2.42,-1.88,0,21.78,22.23,2024.72,16897.4,82.7,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.128,-0.067,-9.918,-0.002,0.018,0.029,normal_descent,4.28
669.75,984.56,-5.312,2.522,22.196,2.52,0.85,-1.09,11.18,1.61,-3.89,0,21.76,22.34,2024.85,16898.51,83.5,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.418,0.249,-9.674,-0.052,-0.002,0.047,normal_descent,4.21
669.8,984.29,-5.301,2.307,22.17,2.31,0.82,-0.93,11.57,3.58,-1.43,0,21.79,22.29,2024.96,16899.62,84.1,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.242,0.024,-9.772,0.005,-0.011,0.058,normal_descent,4.2
669.85,984.03,-5.224,2.343,22.435,2.34,1.06,-0.96,11.27,1.38,1.69,0,21.79,22.56,2025.08,16900.74,84.0,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.36,0.216,-10.14,0.009,0.0,0.029,normal_descent,4.32
669.9,983.78,-5.087,2.657,22.244,2.66,0.84,-0.88,11.11,1.18,-0.5,0,21.81,22.4,2025.21,16901.85,83.2,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.199,0.006,-10.114,0.011,-0.013,-0.003,normal_descent,4.4
669.95,983.53,-4.996,2.909,22.215,2.91,0.79,-0.52,11.81,-1.03,-0.82,0,21.89,22.4,2025.36,16902.96,82.5,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.234,0.103,-10.207,-0.015,0.01,0.039,normal_descent,4.48
670.0,983.3,-4.624,2.938,22.438,2.94,0.93,-0.25,11.49,3.33,1.84,0,21.95,22.63,2025.5,16904.08,82.5,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.233,0.117,-9.928,0.032,-0.011,0.068,normal_descent,4.89
670.05,983.05,-4.909,2.678,22.714,2.68,1.27,-0.09,12.66,2.2,-1.14,0,21.98,22.87,2025.64,16905.22,83.3,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.084,0.105,-9.808,0.025,-0.036,0.068,normal_descent,4.66
670.1,982.81,-4.787,2.706,22.86,2.71,1.39,-0.27,11.89,0.94,0.71,0,21.94,23.02,2025.77,16906.36,83.2,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.246,0.187,-9.931,-0.016,-0.022,0.041,normal_descent,4.81
670.15,982.57,-4.836,2.81,23.017,2.81,1.56,-0.36,11.77,2.79,3.5,0,21.92,23.19,2025.91,16907.51,83.0,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.072,0.068,-9.591,-0.061,0.021,0.04,normal_descent,4.8
670.2,982.32,-4.955,2.874,22.756,2.87,1.32,-0.26,12.34,1.31,0.3,0,21.94,22.94,2026.06,16908.65,82.8,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.262,0.295,-9.834,0.082,-0.022,0.078,normal_descent,4.63
670.25,982.06,-5.373,3.08,22.922,3.08,1.59,-0.16,13.73,3.36,-3.05,0,21.96,23.13,2026.21,16909.8,82.3,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.273,0.088,-10.027,0.024,0.006,0.121,normal_descent,4.3
670.3,981.8,-5.115,3.331,22.782,3.33,1.39,-0.13,13.11,0.32,2.86,0,21.97,23.02,2026.38,16910.94,81.7,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.108,0.223,-9.829,0.005,0.004,0.08,normal_descent,4.5
670.35,981.56,-4.846,3.4,22.958,3.4,1.5,-0.1,12.48,6.54,0.94,0,21.98,23.21,2026.55,16912.08,81.6,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.255,0.115,-9.539,-0.072,0.009,0.064,normal_descent,4.79
670.4,981.32,-4.762,3.006,22.736,3.01,1.26,-0.08,12.3,4.54,1.67,0,21.98,22.93,2026.7,16913.22,82.5,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.288,0.108,-9.547,0.005,0.047,0.05,normal_descent,4.82
670.45,981.07,-4.928,2.898,22.771,2.9,1.33,-0.26,12.29,4.15,-0.5,0,21.94,22.95,2026.84,16914.36,82.7,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.201,0.032,-9.622,-0.009,0.02,0.093,normal_descent,4.66
670.5,980.85,-4.539,3.067,22.569,3.07,1.04,-0.26,11.24,1.11,4.33,0,21.95,22.78,2027.0,16915.49,82.3,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.223,0.126,-9.378,-0.023,-0.001,0.043,normal_descent,5.02
670.55,980.6,-4.944,3.255,22.643,3.25,1.21,-0.15,12.61,0.75,0.95,0,21.97,22.88,2027.16,16916.62,81.8,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.307,0.179,-9.758,-0.008,0.004,0.078,normal_descent,4.63
670.6,980.34,-5.1,3.182,22.635,3.18,1.23,0.17,13.83,3.33,2.23,0,22.04,22.86,2027.32,16917.75,82.0,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.232,0.2,-9.63,0.045,-0.01,0.055,normal_descent,4.48
670.65,980.11,-4.747,3.186,23.195,3.19,1.71,0.36,13.38,0.89,1.57,0,22.08,23.41,2027.48,16918.91,82.2,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.288,0.076,-9.925,-0.047,-0.014,0.118,normal_descent,4.93
670.7,979.85,-5.18,3.259,22.907,3.26,1.53,0.43,14.71,0.16,-0.19,0,22.11,23.14,2027.64,16920.06,81.9,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.109,0.117,-10.066,-0.034,-0.001,0.063,normal_descent,4.47
670.75,979.57,-5.565,3.087,22.786,3.09,1.5,0.28,15.36,4.39,4.02,0,22.07,22.99,2027.8,16921.2,82.3,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.127,0.091,-9.651,-0.04,-0.018,0.051,normal_descent,4.13
670.8,979.33,-4.709,2.987,23.087,2.99,1.6,0.29,13.09,1.04,-0.45,0,22.06,23.28,2027.95,16922.35,82.6,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.17,0.234,-10.132,0.023,0.013,0.056,normal_descent,4.94
670.85,979.1,-4.708,3.045,22.824,3.04,1.33,0.4,13.38,1.53,-1.56,0,22.09,23.03,2028.1,16923.49,82.4,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.147,0.047,-9.639,0.012,-0.001,0.118,normal_descent,4.89
670.9,978.86,-4.851,3.307,22.956,3.31,1.5,0.5,14.0,4.35,2.65,0,22.12,23.19,2028.26,16924.64,81.8,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.117,0.039,-9.812,-0.03,-0.01,0.068,normal_descent,4.78
670.95,978.58,-5.484,3.505,22.738,3.5,1.43,0.33,15.27,1.92,5.03,0,22.08,23.01,2028.44,16925.78,81.2,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.212,0.11,-9.955,0.011,0.012,0.097,normal_descent,4.2
671.0,978.34,-4.837,3.414,23.116,3.41,1.65,0.08,12.89,2.28,3.39,0,22.02,23.37,2028.61,16926.93,81.6,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.091,0.182,-10.224,-0.012,0.009,0.12,normal_descent,4.83
671.05,978.07,-5.393,3.434,23.159,3.43,1.83,0.4,15.19,2.53,3.82,0,22.1,23.41,2028.78,16928.09,81.6,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.15,0.264,-9.472,-0.022,0.015,0.073,normal_descent,4.34
671.1,977.8,-5.317,3.474,22.923,3.47,1.57,0.92,16.28,4.38,-0.45,0,22.24,23.18,2028.95,16929.24,81.4,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.17,0.168,-9.633,-0.013,-0.01,0.095,normal_descent,4.36
671.15,977.55,-5.034,3.499,23.137,3.5,1.72,0.82,15.29,2.46,1.42,0,22.2,23.4,2029.13,16930.39,81.4,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.115,0.065,-9.958,0.017,0.001,0.084,normal_descent,4.65
671.2,977.31,-4.809,3.238,22.659,3.24,1.19,0.67,14.33,0.94,4.77,0,22.16,22.89,2029.29,16931.53,81.9,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.11,0.015,-9.841,-0.036,0.037,0.048,normal_descent,4.76
671.25,977.08,-4.707,3.23,22.522,3.23,1.03,0.57,13.8,4.71,-0.57,0,22.13,22.75,2029.45,16932.65,81.8,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.325,0.078,-9.721,0.013,0.018,0.039,normal_descent,4.83
671.3,976.85,-4.584,3.276,22.569,3.28,1.05,0.58,13.51,4.23,-0.57,0,22.13,22.81,2029.62,16933.78,81.7,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.255,0.177,-9.382,-0.038,-0.002,0.056,normal_descent,4.98
671.35,976.6,-5.013,3.648,22.409,3.65,0.99,0.31,13.95,-1.29,0.77,0,22.07,22.7,2029.8,16934.9,80.8,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.405,-0.066,-9.912,0.025,0.008,0.044,normal_descent,4.53
671.4,976.33,-5.286,3.572,22.205,3.57,0.85,0.21,14.43,3.41,1.21,0,22.05,22.49,2029.98,16936.01,80.9,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.158,0.199,-9.314,-0.014,0.029,0.008,normal_descent,4.25
671.45,976.06,-5.477,3.361,22.068,3.36,0.76,0.26,15.07,4.42,0.59,0,22.07,22.32,2030.15,16937.11,81.3,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.224,0.037,-10.039,-0.059,-0.01,0.033,normal_descent,4.08
671.5,975.8,-5.194,3.655,22.271,3.65,0.89,0.21,14.18,-3.33,-0.0,0,22.05,22.57,2030.33,16938.23,80.7,5.0,8,base_leg,nominal,active,0.8,0.15,0.0,0.022,0.025,-9.804,-0.012,0.011,0.053,normal_descent,4.35
