t,alt_agl_m,vz_mps,vx_mps,vy_mps,wind_x_mps,wind_y_mps,wind_z_mps,aoa_deg,roll_deg,yaw_rate_dps,contact_flag,airspeed_mps,ground_speed_mps,pos_x_m,pos_y_m,heading_deg,battery_pct,gps_satellites,phase,system_status,comm_status,lift_coeff,drag_coeff,contact_force_n,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,scenario,ld_ratio
772.55,180.69,-4.317,0.615,28.267,0.61,8.74,2.08,18.14,11.49,1.83,0,20.55,28.27,2413.09,26650.65,88.8,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.338,0.703,-10.053,0.003,0.002,0.422,crosswind_landing,6.55
772.6,180.47,-4.394,0.473,27.591,0.47,8.08,2.48,19.41,11.82,5.49,0,20.69,27.59,2413.12,26652.03,89.0,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.279,0.883,-9.816,0.06,0.003,0.422,crosswind_landing,6.28
772.65,180.25,-4.364,0.51,27.428,0.51,7.91,2.31,18.88,13.47,4.84,0,20.63,27.43,2413.14,26653.41,88.9,5.0,8,final_approach,nominal,active,0.8,0.18,0.0,0.026,0.788,-10.09,-0.096,-0.006,0.366,crosswind_landing,6.29
772.7,180.04,-4.271,1.405,27.413,1.41,7.87,2.51,19.13,9.43,-0.4,0,20.68,27.45,2413.21,26654.78,87.1,5.0,8,final_approach,nominal,active,0.8,0.18,0.0,0.139,0.743,-9.666,-0.024,-0.025,0.364,crosswind_landing,6.43
772.75,179.82,-4.413,1.367,27.455,1.37,7.95,2.66,19.92,12.47,3.72,0,20.75,27.49,2413.28,26656.15,87.1,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.221,0.715,-9.486,-0.037,0.06,0.442,crosswind_landing,6.23
772.8,179.6,-4.35,2.238,27.117,2.24,7.6,1.76,17.37,12.82,0.54,0,20.45,27.21,2413.39,26657.5,85.3,5.0,8,final_approach,nominal,active,0.8,0.18,0.0,0.135,0.737,-9.725,0.021,-0.021,0.38,crosswind_landing,6.26
772.85,179.4,-4.101,2.825,27.204,2.83,7.63,1.87,16.96,13.36,3.9,0,20.46,27.35,2413.53,26658.86,84.1,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.145,0.741,-9.979,-0.085,0.011,0.377,crosswind_landing,6.67
772.9,179.15,-4.945,2.542,26.45,2.54,7.07,1.7,18.94,9.83,5.24,0,20.49,26.57,2413.66,26660.19,84.5,5.0,8,final_approach,nominal,active,0.8,0.18,0.0,0.128,0.719,-9.758,0.001,0.004,0.38,crosswind_landing,5.37
772.95,178.94,-4.239,2.522,27.21,2.52,7.66,1.4,16.1,9.33,3.7,0,20.34,27.33,2413.79,26661.55,84.7,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.133,0.735,-9.892,0.104,-0.011,0.384,crosswind_landing,6.45
773.0,178.71,-4.579,2.45,27.407,2.45,7.94,1.24,16.65,15.05,4.54,0,20.32,27.52,2413.91,26662.92,84.9,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.219,0.896,-10.076,0.068,-0.006,0.395,crosswind_landing,6.01
773.05,178.49,-4.281,2.444,28.103,2.44,8.57,0.57,13.94,17.76,4.2,0,20.13,28.21,2414.03,26664.32,85.0,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.184,1.049,-10.049,-0.083,0.012,0.43,crosswind_landing,6.59
773.1,178.32,-3.46,3.119,27.857,3.12,8.16,0.45,11.23,9.64,3.83,0,20.08,28.03,2414.19,26665.72,83.6,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.261,0.718,-9.362,-0.098,0.04,0.456,crosswind_landing,8.1
773.15,178.07,-4.966,2.544,27.693,2.54,8.32,1.1,17.39,13.54,5.47,0,20.3,27.81,2414.31,26667.1,84.8,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.227,0.651,-9.913,0.069,0.027,0.402,crosswind_landing,5.6
773.2,177.87,-4.085,2.283,28.349,2.28,8.77,1.02,14.61,15.04,5.61,0,20.23,28.44,2414.43,26668.52,85.4,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.232,0.945,-10.216,-0.067,-0.021,0.422,crosswind_landing,6.96
773.25,177.68,-3.745,2.645,28.885,2.64,9.24,0.94,13.41,15.76,6.25,0,20.2,29.01,2414.56,26669.96,84.8,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.365,1.056,-9.97,-0.018,-0.013,0.482,crosswind_landing,7.75
773.3,177.49,-3.894,3.381,28.019,3.38,8.4,0.83,13.55,14.51,3.19,0,20.18,28.22,2414.73,26671.36,83.1,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.228,0.775,-10.045,0.11,0.009,0.424,crosswind_landing,7.25
773.35,177.26,-4.485,3.402,27.57,3.4,8.08,0.71,14.94,8.74,7.05,0,20.17,27.78,2414.9,26672.74,83.0,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.103,0.863,-9.652,0.025,-0.006,0.389,crosswind_landing,6.19
773.4,177.05,-4.175,3.421,27.286,3.42,7.73,0.76,14.17,11.93,1.42,0,20.17,27.5,2415.07,26674.11,82.9,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.268,0.806,-9.867,-0.024,0.031,0.418,crosswind_landing,6.59
773.45,176.83,-4.487,3.478,27.585,3.48,8.09,0.09,13.21,16.01,5.32,0,20.02,27.8,2415.24,26675.49,82.8,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.102,0.816,-9.994,-0.022,-0.011,0.422,crosswind_landing,6.2
773.5,176.65,-3.461,3.323,27.752,3.32,8.05,-0.21,9.38,10.4,7.3,0,19.97,27.95,2415.41,26676.87,83.2,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.125,0.855,-9.944,0.03,0.005,0.483,crosswind_landing,8.08
773.55,176.43,-4.582,3.751,26.657,3.75,7.19,-1.47,9.09,11.16,6.89,0,19.72,26.92,2415.6,26678.21,82.0,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.047,0.682,-9.974,-0.019,0.018,0.383,crosswind_landing,5.88
773.6,176.21,-4.35,3.571,26.611,3.57,7.09,-1.43,8.5,14.48,3.02,0,19.74,26.85,2415.78,26679.54,82.4,5.0,8,final_approach,nominal,active,0.8,0.18,0.0,0.1,0.767,-9.786,0.033,0.014,0.36,crosswind_landing,6.17
773.65,176.08,-2.62,2.961,27.104,2.96,7.28,-0.53,6.03,10.09,7.05,0,19.94,27.27,2415.92,26680.89,83.8,5.0,8,final_approach,nominal,active,0.8,0.18,0.0,0.293,0.652,-9.551,-0.017,0.019,0.303,crosswind_landing,10.41
773.7,175.88,-3.929,2.49,27.294,2.49,7.68,-0.9,8.78,8.86,0.96,0,19.84,27.41,2416.05,26682.26,84.8,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.246,0.733,-9.824,0.016,0.003,0.41,crosswind_landing,6.98
773.75,175.69,-3.892,2.616,27.655,2.62,8.04,-1.13,8.02,9.42,3.09,0,19.81,27.78,2416.18,26683.64,84.6,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.173,0.864,-9.722,-0.067,-0.053,0.392,crosswind_landing,7.14
773.8,175.52,-3.374,3.061,27.764,3.06,8.05,-1.13,6.5,9.61,3.99,0,19.84,27.93,2416.33,26685.03,83.7,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.121,0.756,-9.604,-0.074,0.008,0.436,crosswind_landing,8.28
773.85,175.31,-4.055,2.586,27.566,2.59,7.98,-0.56,10.12,11.75,3.69,0,19.89,27.69,2416.46,26686.41,84.6,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.2,0.71,-9.706,0.022,0.001,0.337,crosswind_landing,6.83
773.9,175.13,-3.747,2.627,27.914,2.63,8.27,-0.7,8.8,12.21,5.55,0,19.88,28.04,2416.59,26687.8,84.6,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.104,0.965,-10.175,-0.011,0.021,0.349,crosswind_landing,7.48
773.95,174.95,-3.494,2.202,28.038,2.2,8.35,-0.44,8.83,10.77,3.92,0,19.93,28.12,2416.7,26689.2,85.5,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.087,0.96,-10.124,0.072,0.01,0.426,crosswind_landing,8.05
774.0,174.73,-4.424,1.786,28.082,1.79,8.58,-0.61,11.07,12.87,3.74,0,19.87,28.14,2416.79,26690.61,86.4,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.278,0.897,-9.723,0.065,0.018,0.396,crosswind_landing,6.36
774.05,174.51,-4.373,1.309,27.868,1.31,8.35,-0.01,12.59,9.89,2.12,0,20.0,27.9,2416.86,26692.0,87.3,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.205,0.787,-9.613,0.074,0.005,0.443,crosswind_landing,6.38
774.1,174.3,-4.191,1.237,27.195,1.24,7.64,0.25,12.8,11.67,4.06,0,20.05,27.22,2416.92,26693.36,87.4,5.0,8,final_approach,nominal,active,0.8,0.18,0.0,0.184,0.573,-9.698,0.042,0.033,0.403,crosswind_landing,6.49
774.15,174.11,-3.831,1.456,26.626,1.46,7.0,0.07,11.25,7.84,7.14,0,20.01,26.67,2416.99,26694.69,86.9,5.0,8,final_approach,nominal,active,0.8,0.18,0.0,0.196,0.724,-9.708,0.043,0.039,0.382,crosswind_landing,6.96
774.2,173.89,-4.455,2.165,26.538,2.16,7.04,-0.78,10.68,10.56,1.68,0,19.84,26.63,2417.1,26696.02,85.3,5.0,8,final_approach,nominal,active,0.8,0.18,0.0,0.209,0.736,-9.927,-0.001,0.006,0.392,crosswind_landing,5.98
774.25,173.66,-4.546,2.224,26.403,2.22,6.93,-1.19,9.78,14.75,2.15,0,19.76,26.5,2417.21,26697.34,85.2,5.0,8,final_approach,nominal,active,0.8,0.18,0.0,0.306,0.832,-9.514,0.061,-0.01,0.33,crosswind_landing,5.83
774.3,173.45,-4.231,2.498,26.081,2.5,6.53,-1.38,8.29,11.21,4.34,0,19.75,26.2,2417.34,26698.64,84.5,5.0,8,final_approach,nominal,active,0.8,0.18,0.0,0.142,0.465,-9.652,0.088,0.015,0.305,crosswind_landing,6.19
774.35,173.24,-4.167,2.712,26.067,2.71,6.51,-1.54,7.65,7.98,6.5,0,19.74,26.21,2417.47,26699.95,84.1,5.0,8,final_approach,nominal,active,0.8,0.18,0.0,0.068,0.608,-10.055,-0.156,-0.015,0.334,crosswind_landing,6.29
774.4,173.07,-3.445,2.511,26.296,2.51,6.6,-1.48,5.7,11.06,2.42,0,19.8,26.42,2417.6,26701.26,84.5,5.0,8,final_approach,nominal,active,0.8,0.18,0.0,0.205,0.81,-9.851,0.102,-0.005,0.29,crosswind_landing,7.67
774.45,172.87,-4.051,2.614,26.627,2.61,7.04,-2.32,5.05,9.7,1.53,0,19.66,26.75,2417.73,26702.59,84.4,5.0,8,final_approach,nominal,active,0.8,0.18,0.0,0.102,0.815,-9.766,-0.109,-0.009,0.313,crosswind_landing,6.6
774.5,172.66,-4.101,3.37,26.454,3.37,6.88,-2.18,5.6,8.3,4.46,0,19.67,26.67,2417.9,26703.92,82.7,5.0,8,final_approach,nominal,active,0.8,0.18,0.0,0.311,0.797,-9.707,-0.028,0.0,0.336,crosswind_landing,6.5
774.55,172.49,-3.479,3.246,27.152,3.25,7.46,-2.26,3.54,11.62,1.4,0,19.73,27.35,2418.06,26705.27,83.2,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.117,0.752,-9.815,-0.004,-0.03,0.38,crosswind_landing,7.86
774.6,172.26,-4.547,3.361,27.56,3.36,8.08,-2.47,6.1,11.31,5.18,0,19.59,27.76,2418.23,26706.65,83.0,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.139,0.751,-9.833,0.067,0.022,0.335,crosswind_landing,6.11
774.65,172.03,-4.514,3.03,28.02,3.03,8.54,-2.54,5.79,14.37,6.65,0,19.58,28.18,2418.38,26708.05,83.8,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.129,0.715,-9.713,0.016,-0.023,0.468,crosswind_landing,6.24
774.7,171.82,-4.228,3.21,28.269,3.21,8.72,-2.59,4.79,11.19,5.27,0,19.62,28.45,2418.54,26709.47,83.5,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.248,0.775,-9.812,0.047,0.013,0.399,crosswind_landing,6.73
774.75,171.65,-3.539,3.393,28.214,3.39,8.53,-2.43,3.23,12.2,5.75,0,19.72,28.42,2418.71,26710.88,83.1,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.105,0.886,-9.887,-0.086,-0.027,0.426,crosswind_landing,8.03
774.8,171.49,-3.067,3.508,28.715,3.51,8.95,-3.0,0.2,14.85,4.31,0,19.76,28.93,2418.89,26712.31,83.0,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.229,0.917,-9.827,-0.101,-0.018,0.379,crosswind_landing,9.43
774.85,171.3,-3.949,4.229,28.267,4.23,8.66,-3.25,2.03,11.27,5.2,0,19.62,28.58,2419.1,26713.73,81.5,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.317,0.947,-9.52,0.075,-0.025,0.426,crosswind_landing,7.24
774.9,171.13,-3.411,3.537,28.688,3.54,8.98,-2.94,1.38,12.8,3.52,0,19.71,28.91,2419.27,26715.16,83.0,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.209,0.937,-9.351,0.089,0.009,0.412,crosswind_landing,8.48
774.95,170.93,-3.871,3.193,28.42,3.19,8.8,-2.74,3.3,9.72,5.63,0,19.65,28.6,2419.43,26716.58,83.6,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.184,0.846,-9.429,-0.072,0.029,0.479,crosswind_landing,7.39
775.0,170.77,-3.178,3.236,29.043,3.24,9.3,-3.36,0.0,10.9,2.66,0,19.75,29.22,2419.6,26718.03,83.6,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.205,0.932,-9.799,-0.019,0.002,0.495,crosswind_landing,9.19
775.05,170.57,-3.997,3.756,29.018,3.76,9.42,-3.14,2.49,14.42,4.48,0,19.62,29.26,2419.78,26719.48,82.6,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.178,1.008,-9.852,0.157,0.043,0.493,crosswind_landing,7.32
775.1,170.36,-4.278,3.922,28.691,3.92,9.15,-2.22,6.02,14.52,5.94,0,19.65,28.96,2419.98,26720.92,82.2,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.048,0.981,-9.92,0.057,0.023,0.463,crosswind_landing,6.77
775.15,170.19,-3.282,4.217,29.532,4.22,9.8,-1.91,3.99,15.2,5.2,0,19.78,29.83,2420.19,26722.39,81.9,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.24,1.048,-9.859,0.017,-0.027,0.489,crosswind_landing,9.09
775.2,169.95,-4.818,3.595,28.642,3.59,9.23,-1.5,9.7,13.12,7.53,0,19.69,28.87,2420.37,26723.83,82.8,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.248,0.978,-10.35,0.095,-0.013,0.451,crosswind_landing,5.99
775.25,169.75,-4.048,4.306,28.526,4.31,8.94,-1.04,8.74,12.22,7.2,0,19.82,28.85,2420.59,26725.25,81.4,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.185,1.072,-9.706,0.015,0.018,0.489,crosswind_landing,7.13
775.3,169.57,-3.615,4.448,28.23,4.45,8.56,-1.98,4.77,12.37,3.67,0,19.74,28.58,2420.81,26726.66,81.0,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.095,0.835,-10.073,0.013,-0.004,0.421,crosswind_landing,7.91
775.35,169.39,-3.62,4.571,27.951,4.57,8.28,-1.33,6.65,10.37,3.0,0,19.8,28.32,2421.04,26728.06,80.7,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.171,1.005,-9.549,0.08,-0.001,0.418,crosswind_landing,7.82
775.4,169.15,-4.823,4.353,28.092,4.35,8.68,-1.22,10.52,13.6,6.1,0,19.74,28.43,2421.25,26729.47,81.2,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.169,0.936,-9.824,0.005,-0.036,0.485,crosswind_landing,5.89
775.45,168.96,-3.788,4.11,28.703,4.11,9.07,-1.08,7.86,13.62,1.37,0,19.82,29.0,2421.46,26730.9,81.9,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.039,0.95,-9.684,0.0,-0.032,0.405,crosswind_landing,7.66
775.5,168.75,-4.248,4.696,29.135,4.7,9.59,-1.78,7.2,14.17,3.83,0,19.7,29.51,2421.69,26732.36,80.8,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,-0.002,0.951,-9.794,0.12,0.005,0.462,crosswind_landing,6.95
775.55,168.56,-3.808,4.953,29.377,4.95,9.74,-2.05,5.13,16.25,3.89,0,19.71,29.79,2421.94,26733.83,80.4,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.162,0.807,-9.655,0.045,0.001,0.517,crosswind_landing,7.82
775.6,168.35,-4.173,5.061,29.511,5.06,9.95,-2.73,4.22,17.86,3.09,0,19.61,29.94,2422.19,26735.3,80.3,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.421,1.011,-9.817,-0.009,-0.003,0.539,crosswind_landing,7.17
775.65,168.14,-4.171,5.946,28.859,5.95,9.3,-3.03,3.33,16.79,5.59,0,19.59,29.47,2422.49,26736.75,78.4,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.063,1.028,-9.728,0.019,-0.018,0.457,crosswind_landing,7.07
775.7,167.93,-4.244,6.111,28.428,6.11,8.88,-2.6,4.82,14.69,6.95,0,19.61,29.08,2422.8,26738.17,77.9,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.14,0.908,-10.006,0.01,-0.023,0.416,crosswind_landing,6.85
775.75,167.75,-3.552,6.077,28.457,6.08,8.77,-1.99,4.53,12.15,4.58,0,19.74,29.1,2423.1,26739.59,77.9,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.189,1.049,-9.388,0.058,0.007,0.409,crosswind_landing,8.19
775.8,167.52,-4.661,5.866,28.067,5.87,8.62,-2.31,6.88,11.93,5.14,0,19.59,28.67,2423.39,26740.99,78.2,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.405,0.879,-9.781,0.02,0.013,0.412,crosswind_landing,6.15
775.85,167.3,-4.236,5.341,28.411,5.34,8.86,-1.27,8.63,14.94,8.34,0,19.77,28.91,2423.66,26742.41,79.4,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.252,0.9,-9.663,-0.027,-0.016,0.435,crosswind_landing,6.82
775.9,167.06,-4.991,5.306,28.13,5.31,8.76,-0.35,13.47,11.99,4.27,0,19.92,28.63,2423.93,26743.82,79.3,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.35,0.936,-9.752,0.004,0.0,0.4,crosswind_landing,5.74
775.95,166.86,-3.856,5.089,28.181,5.09,8.56,-0.19,10.59,15.62,4.88,0,19.96,28.64,2424.18,26745.23,79.8,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.41,0.95,-9.557,0.052,0.04,0.431,crosswind_landing,7.43
776.0,166.59,-5.347,5.037,27.952,5.04,8.68,-1.09,12.45,15.97,0.51,0,19.74,28.4,2424.43,26746.63,79.8,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.155,0.911,-10.049,0.008,0.006,0.461,crosswind_landing,5.31
776.05,166.42,-3.521,5.406,27.717,5.41,8.03,-1.59,5.61,9.92,3.19,0,19.78,28.24,2424.7,26748.01,79.0,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.259,0.66,-9.888,0.018,0.019,0.367,crosswind_landing,8.02
776.1,166.24,-3.573,4.846,27.776,4.85,8.1,-1.29,6.6,11.02,5.55,0,19.81,28.2,2424.95,26749.4,80.1,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.157,0.778,-10.011,0.027,0.008,0.418,crosswind_landing,7.89
776.15,165.98,-5.11,4.977,28.072,4.98,8.74,-1.52,10.53,15.52,5.05,0,19.67,28.51,2425.19,26750.81,79.9,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.171,1.032,-10.027,-0.011,0.014,0.494,crosswind_landing,5.58
776.2,165.76,-4.568,4.593,27.663,4.59,8.19,-1.12,10.05,13.04,2.96,0,19.77,28.04,2425.42,26752.19,80.6,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.258,0.863,-9.663,0.075,0.033,0.388,crosswind_landing,6.14
776.25,165.56,-3.894,3.738,27.805,3.74,8.19,-0.68,9.32,11.73,3.31,0,19.88,28.06,2425.61,26753.58,82.3,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.109,0.737,-9.81,-0.055,-0.014,0.389,crosswind_landing,7.21
776.3,165.36,-4.097,3.497,27.988,3.5,8.41,-0.38,10.75,8.98,3.57,0,19.93,28.21,2425.79,26754.98,82.9,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.001,0.882,-10.074,-0.046,0.001,0.421,crosswind_landing,6.89
776.35,165.17,-3.829,2.509,26.872,2.51,7.24,0.69,12.96,8.47,1.89,0,20.14,26.99,2425.91,26756.32,84.7,5.0,8,final_approach,nominal,active,0.8,0.18,0.0,0.298,0.835,-9.811,0.07,0.038,0.373,crosswind_landing,7.05
776.4,165.01,-3.109,2.328,26.77,2.33,7.01,0.93,11.55,9.39,4.49,0,20.17,26.87,2426.03,26757.66,85.0,5.0,8,final_approach,nominal,active,0.8,0.18,0.0,0.164,0.627,-9.924,-0.017,-0.002,0.374,crosswind_landing,8.64
776.45,164.81,-3.972,2.078,26.674,2.08,7.07,1.13,14.59,9.69,3.4,0,20.25,26.76,2426.13,26758.99,85.5,5.0,8,final_approach,nominal,active,0.8,0.18,0.0,0.145,0.586,-9.659,-0.111,0.038,0.34,crosswind_landing,6.74
776.5,164.6,-4.198,2.543,26.72,2.54,7.17,0.64,13.9,8.4,4.33,0,20.14,26.84,2426.26,26760.33,84.6,5.0,8,final_approach,nominal,active,0.8,0.18,0.0,0.326,0.719,-9.812,0.103,-0.064,0.376,crosswind_landing,6.39
776.55,164.39,-4.251,1.77,27.043,1.77,7.5,1.03,15.11,11.64,3.61,0,20.24,27.1,2426.35,26761.68,86.3,5.0,8,final_approach,nominal,active,0.8,0.18,0.0,0.224,0.815,-9.603,-0.123,-0.039,0.368,crosswind_landing,6.37
776.6,164.2,-3.681,2.348,28.473,2.35,8.81,1.19,13.92,12.41,5.26,0,20.25,28.57,2426.47,26763.11,85.3,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.378,0.889,-9.905,0.021,0.027,0.453,crosswind_landing,7.76
776.65,164.0,-4.154,3.119,28.696,3.12,9.13,1.46,16.01,13.06,2.15,0,20.35,28.87,2426.62,26764.54,83.8,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.299,0.938,-9.876,-0.044,0.013,0.432,crosswind_landing,6.95
776.7,163.81,-3.767,3.638,27.774,3.64,8.13,1.44,14.85,13.56,5.76,0,20.32,28.01,2426.8,26765.93,82.5,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.299,0.79,-10.021,0.048,0.004,0.345,crosswind_landing,7.44
776.75,163.6,-4.265,4.217,27.377,4.22,7.84,1.54,16.55,11.69,4.19,0,20.38,27.7,2427.01,26767.3,81.2,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.05,0.932,-10.059,0.153,-0.013,0.371,crosswind_landing,6.49
776.8,163.37,-4.442,3.813,27.499,3.81,8.0,1.46,16.84,11.0,0.85,0,20.37,27.76,2427.2,26768.67,82.1,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.161,0.711,-9.777,-0.064,-0.056,0.423,crosswind_landing,6.25
776.85,163.17,-4.145,3.789,28.347,3.79,8.78,1.38,15.78,15.35,2.64,0,20.33,28.6,2427.39,26770.09,82.4,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.551,0.907,-9.918,-0.061,0.046,0.478,crosswind_landing,6.9
776.9,162.95,-4.252,4.332,28.95,4.33,9.41,1.65,16.8,15.14,1.14,0,20.41,29.27,2427.61,26771.54,81.5,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.145,0.937,-9.562,-0.039,0.012,0.449,crosswind_landing,6.88
776.95,162.74,-4.343,3.537,29.524,3.54,10.0,1.29,16.09,13.07,7.04,0,20.32,29.74,2427.79,26773.01,83.2,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.319,0.986,-9.412,-0.11,0.015,0.526,crosswind_landing,6.85
777.0,162.56,-3.53,3.142,29.23,3.14,9.54,0.77,12.33,14.85,1.19,0,20.15,29.4,2427.94,26774.48,83.9,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.158,1.057,-9.719,-0.047,-0.022,0.52,crosswind_landing,8.33
777.05,162.38,-3.667,2.52,28.504,2.52,8.84,1.68,15.21,13.59,-0.06,0,20.37,28.61,2428.07,26775.9,84.9,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.169,0.883,-9.938,-0.039,0.041,0.482,crosswind_landing,7.8
777.1,162.18,-4.0,2.1,27.888,2.1,8.29,1.18,14.8,10.15,6.72,0,20.27,27.97,2428.18,26777.3,85.7,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.244,0.913,-10.05,-0.006,0.016,0.451,crosswind_landing,6.99
777.15,161.96,-4.341,1.787,27.964,1.79,8.44,1.2,15.85,11.11,6.53,0,20.3,28.02,2428.26,26778.69,86.3,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,-0.055,0.883,-10.039,0.044,0.022,0.456,crosswind_landing,6.45
777.2,161.75,-4.101,2.184,27.618,2.18,8.04,1.17,15.06,8.82,2.51,0,20.27,27.7,2428.37,26780.07,85.5,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.291,0.868,-9.847,0.059,0.014,0.426,crosswind_landing,6.75
777.25,161.49,-5.351,2.469,27.145,2.47,7.87,0.68,17.38,12.42,3.9,0,20.19,27.26,2428.5,26781.43,84.8,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.144,0.821,-9.849,0.126,0.01,0.415,crosswind_landing,5.09
777.3,161.28,-4.141,2.337,27.095,2.34,7.53,0.21,12.53,13.55,4.66,0,20.04,27.2,2428.61,26782.79,85.1,5.0,8,final_approach,nominal,active,0.8,0.18,0.0,0.153,0.83,-9.904,-0.08,-0.012,0.343,crosswind_landing,6.57
777.35,161.11,-3.451,2.497,27.283,2.5,7.58,0.14,10.33,13.09,3.4,0,20.02,27.4,2428.74,26784.15,84.8,5.0,8,final_approach,nominal,active,0.8,0.18,0.0,0.001,0.836,-10.046,0.043,-0.003,0.375,crosswind_landing,7.94
777.4,160.86,-4.908,1.643,27.079,1.64,7.69,1.12,17.26,10.7,3.19,0,20.3,27.13,2428.82,26785.5,86.5,5.0,8,final_approach,nominal,active,0.8,0.18,0.0,0.299,0.861,-9.883,-0.032,-0.012,0.375,crosswind_landing,5.53
777.45,160.69,-3.448,1.749,27.542,1.75,7.84,0.79,12.13,12.94,4.96,0,20.15,27.6,2428.91,26786.88,86.4,5.0,8,final_approach,wind_warning,active,0.8,0.18,0.0,0.204,0.866,-9.801,0.014,0.025,0.377,crosswind_landing,8.0
